origin_city,origin_state,destination_city,destination_state,lane_set,why_this_lane
Memphis,TN,San Jose,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Memphis,TN,Spokane,WA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Memphis,TN,Boise,ID,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Memphis,TN,Albuquerque,NM,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Memphis,TN,Oklahoma City,OK,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Memphis,TN,New Orleans,LA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Memphis,TN,Louisville,KY,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Memphis,TN,Pittsburgh,PA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Memphis,TN,Boston,MA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Memphis,TN,Washington,DC,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Atlanta,GA,Sacramento,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Atlanta,GA,San Jose,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Atlanta,GA,Spokane,WA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Atlanta,GA,Boise,ID,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Atlanta,GA,Albuquerque,NM,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Atlanta,GA,Oklahoma City,OK,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Atlanta,GA,New Orleans,LA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Atlanta,GA,Louisville,KY,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Atlanta,GA,Pittsburgh,PA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Atlanta,GA,Boston,MA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Atlanta,GA,Washington,DC,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Charlotte,NC,Sacramento,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Charlotte,NC,San Jose,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Charlotte,NC,Spokane,WA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Charlotte,NC,Boise,ID,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Charlotte,NC,Albuquerque,NM,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Charlotte,NC,Oklahoma City,OK,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Charlotte,NC,New Orleans,LA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Charlotte,NC,Louisville,KY,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Charlotte,NC,Pittsburgh,PA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Charlotte,NC,Boston,MA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Charlotte,NC,Washington,DC,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Raleigh,NC,Sacramento,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Raleigh,NC,San Jose,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Raleigh,NC,Spokane,WA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Raleigh,NC,Boise,ID,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Raleigh,NC,Albuquerque,NM,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Raleigh,NC,Oklahoma City,OK,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Raleigh,NC,New Orleans,LA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Raleigh,NC,Louisville,KY,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Raleigh,NC,Pittsburgh,PA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Raleigh,NC,Boston,MA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Raleigh,NC,Washington,DC,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Jacksonville,FL,Sacramento,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Jacksonville,FL,San Jose,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Jacksonville,FL,Spokane,WA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Jacksonville,FL,Boise,ID,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Jacksonville,FL,Albuquerque,NM,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Jacksonville,FL,Oklahoma City,OK,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Jacksonville,FL,New Orleans,LA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Jacksonville,FL,Louisville,KY,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Jacksonville,FL,Pittsburgh,PA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Jacksonville,FL,Boston,MA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Jacksonville,FL,Washington,DC,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Orlando,FL,Sacramento,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Orlando,FL,San Jose,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Orlando,FL,Spokane,WA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Orlando,FL,Boise,ID,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Orlando,FL,Albuquerque,NM,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Orlando,FL,Oklahoma City,OK,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Orlando,FL,New Orleans,LA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Orlando,FL,Louisville,KY,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Orlando,FL,Pittsburgh,PA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Orlando,FL,Boston,MA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Orlando,FL,Washington,DC,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Tampa,FL,Sacramento,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Tampa,FL,San Jose,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Tampa,FL,Spokane,WA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Tampa,FL,Boise,ID,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Tampa,FL,Albuquerque,NM,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Tampa,FL,Oklahoma City,OK,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Tampa,FL,New Orleans,LA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Tampa,FL,Louisville,KY,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Tampa,FL,Pittsburgh,PA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Tampa,FL,Boston,MA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Tampa,FL,Washington,DC,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Miami,FL,Sacramento,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Miami,FL,San Jose,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Miami,FL,Spokane,WA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Miami,FL,Boise,ID,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Miami,FL,Albuquerque,NM,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Miami,FL,Oklahoma City,OK,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Miami,FL,New Orleans,LA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Miami,FL,Louisville,KY,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Miami,FL,Pittsburgh,PA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Miami,FL,Boston,MA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Miami,FL,Washington,DC,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
New York,NY,Sacramento,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
New York,NY,San Jose,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
New York,NY,Spokane,WA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
New York,NY,Boise,ID,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
New York,NY,Albuquerque,NM,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
New York,NY,Oklahoma City,OK,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
New York,NY,New Orleans,LA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
New York,NY,Louisville,KY,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
New York,NY,Pittsburgh,PA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
New York,NY,Boston,MA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
New York,NY,Washington,DC,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Newark,NJ,Sacramento,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Newark,NJ,San Jose,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Newark,NJ,Spokane,WA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Newark,NJ,Boise,ID,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Newark,NJ,Albuquerque,NM,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Newark,NJ,Oklahoma City,OK,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Newark,NJ,New Orleans,LA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Newark,NJ,Louisville,KY,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Newark,NJ,Pittsburgh,PA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Newark,NJ,Boston,MA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Newark,NJ,Washington,DC,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Philadelphia,PA,Sacramento,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Philadelphia,PA,San Jose,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Philadelphia,PA,Spokane,WA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Philadelphia,PA,Boise,ID,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Philadelphia,PA,Albuquerque,NM,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Philadelphia,PA,Oklahoma City,OK,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Philadelphia,PA,New Orleans,LA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Philadelphia,PA,Louisville,KY,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Philadelphia,PA,Pittsburgh,PA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Philadelphia,PA,Boston,MA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Philadelphia,PA,Washington,DC,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Baltimore,MD,Sacramento,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Baltimore,MD,San Jose,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Baltimore,MD,Spokane,WA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Baltimore,MD,Boise,ID,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Baltimore,MD,Albuquerque,NM,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Baltimore,MD,Oklahoma City,OK,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Baltimore,MD,New Orleans,LA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Baltimore,MD,Louisville,KY,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Baltimore,MD,Pittsburgh,PA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Baltimore,MD,Boston,MA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Baltimore,MD,Washington,DC,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
